W	W36X393	W36X393	T	393	116	37.8	0	0	16.8	0	0	1.22	2.2	0	0	0	3.15	3.4375	0	0	0	0	0	3.82	0	25.8	0	0	0	3530	1070	27500	1670	1450	15.4	1750	325	208	3.9	0	141	554000	0	150	1390	306	829	0	0	0	0	W920X585	W920X585	5.74	74600	960	0	0	427	0	0	31	55.9	0	0	0	80	88	0	0	0	0	0	3.82	0	25.8	0	0	0	24300	22.4	11400	27400	23800	392	730	5320	3410	98.9	0	58900	149000	0	96600	577	5010	13600	0	0	0	0
W	W36X359	W36X359	T	359	105	37.4	0	0	16.7	0	0	1.12	2.01	0	0	0	2.96	3.25	0	0	0	0	0	4.16	0	28.1	0	0	0	3230	1490	24800	1510	1320	15.3	1570	292	188	3.86	0	108	492000	0	148	1240	278	751	0	0	0	0	W920X534	W920X534	5.24	68000	950	0	0	425	0	0	28.4	51.1	0	0	0	75.2	83	0	0	0	0	0	4.16	0	28.1	0	0	0	22300	31.4	10300	24800	21700	389	655	4790	3080	98.1	0	45100	132000	0	95500	518	4550	12300	0	0	0	0
W	W36X328	W36X328	T	328	96.4	37.1	0	0	16.6	0	0	1.02	1.85	0	0	0	2.8	3.125	0	0	0	0	0	4.49	0	30.9	0	0	0	2980	2050	22500	1380	1210	15.3	1420	265	171	3.84	0	84.1	441000	0	147	1130	254	684	0	0	0	0	W920X488	W920X488	4.79	62200	942	0	0	422	0	0	25.9	47	0	0	0	71.1	79	0	0	0	0	0	4.49	0	30.9	0	0	0	20500	43.5	9360	22600	19900	388	592	4340	2800	97.6	0	35000	119000	0	94500	469	4170	11200	0	0	0	0
W	W36X300	W36X300	F	300	88.3	36.7	0	0	16.7	0	0	0.945	1.68	0	0	0	2.63	2.9375	0	0	0	0	0	4.96	0	33.3	0	0	58	2720	2930	20300	1260	1110	15.2	1300	241	156	3.83	0	64.2	399000	0	146	1020	231	622	0	0	0	0	W920X446	W920X446	4.38	57000	933	0	0	423	0	0	24	42.7	0	0	0	66.8	74	0	0	0	0	0	4.96	0	33.3	0	0	400	18700	61.8	8470	20600	18200	386	540	3950	2550	97.3	0	26700	107000	0	94200	425	3790	10200	0	0	0	0
W	W36X280	W36X280	F	280	82.4	36.5	0	0	16.6	0	0	0.885	1.57	0	0	0	2.52	2.8125	0	0	0	0	0	5.29	0	35.6	0	0	50.9	2560	3730	18900	1170	1030	15.1	1200	223	144	3.81	0	52.6	366000	0	145	944	216	579	0	0	0	0	W920X417	W920X417	4.09	53200	928	0	0	422	0	0	22.5	39.9	0	0	0	64	72	0	0	0	0	0	5.29	0	35.6	0	0	351	17600	78.7	7860	19200	16900	384	499	3660	2370	96.8	0	21900	98300	0	93500	393	3530	9480	0	0	0	0
W	W36X260	W36X260	F	260	76.5	36.3	0	0	16.6	0	0	0.84	1.44	0	0	0	2.39	2.6875	0	0	0	0	0	5.75	0	37.5	0	0	45.8	2370	5100	17300	1080	953	15	1090	204	132	3.78	0	41.5	330000	0	144	858	197	532	0	0	0	0	W920X387	W920X387	3.79	49300	921	0	0	420	0	0	21.3	36.6	0	0	0	60.7	68	0	0	0	0	0	5.75	0	37.5	0	0	316	16300	107	7190	17600	15600	382	454	3340	2160	95.9	0	17300	88800	0	92900	357	3230	8720	0	0	0	0
W	W36X245	W36X245	F	245	72.1	36.1	0	0	16.5	0	0	0.8	1.35	0	0	0	2.3	2.625	0	0	0	0	0	6.11	0	39.4	0	0	41.6	2230	6430	16100	1010	895	15	1010	190	123	3.75	0	34.6	305000	0	143	799	184	498	0	0	0	0	W920X365	W920X365	3.58	46500	916	0	0	419	0	0	20.3	34.3	0	0	0	58.4	66	0	0	0	0	0	6.11	0	39.4	0	0	287	15400	136	6720	16500	14700	380	422	3110	2010	95.3	0	14400	82100	0	92500	332	3020	8170	0	0	0	0
W	W36X230	W36X230	F	230	67.6	35.9	0	0	16.5	0	0	0.76	1.26	0	0	0	2.21	2.5	0	0	0	0	0	6.54	0	41.4	0	0	37.5	2100	8190	15000	943	837	14.9	940	176	114	3.73	0	28.6	282000	0	143	740	171	465	0	0	0	0	W920X342	W920X342	3.36	43600	912	0	0	418	0	0	19.3	32	0	0	0	56.1	64	0	0	0	0	0	6.54	0	41.4	0	0	259	14500	172	6250	15500	13700	379	391	2890	1870	94.7	0	11900	75700	0	92000	308	2810	7620	0	0	0	0
W	W36X256	W36X256	F	256	75.4	37.4	0	0	12.2	0	0	0.96	1.73	0	0	0	2.48	2.625	0	0	0	0	0	3.53	0	33.8	0	0	56.3	2830	2910	16800	1040	895	14.9	528	137	86.5	2.65	0	52.9	168000	0	109	576	174	516	0	0	0	0	W920X381	W920X381	3.74	48600	951	0	0	310	0	0	24.4	43.9	0	0	0	63	66	0	0	0	0	0	3.53	0	33.8	0	0	388	19400	61.6	6970	17000	14700	379	220	2250	1420	67.2	0	22000	45200	0	70300	240	2850	8450	0	0	0	0
W	W36X232	W36X232	F	232	68.1	37.1	0	0	12.1	0	0	0.87	1.57	0	0	0	2.32	2.4375	0	0	0	0	0	3.86	0	37.3	0	0	46.2	2570	4200	15000	936	809	14.8	468	122	77.2	2.62	0	39.6	148000	0	108	512	157	464	0	0	0	0	W920X345	W920X345	3.39	43900	943	0	0	308	0	0	22.1	39.9	0	0	0	59	62	0	0	0	0	0	3.86	0	37.3	0	0	319	17700	88.9	6250	15300	13300	377	195	2000	1270	66.6	0	16500	39700	0	69500	213	2570	7600	0	0	0	0
W	W36X210	W36X210	F	210	61.8	36.7	0	0	12.2	0	0	0.83	1.36	0	0	0	2.11	2.3125	0	0	0	0	0	4.48	0	39.1	0	0	42.1	2320	6560	13200	833	719	14.6	411	107	67.5	2.58	0	28	128000	0	108	446	136	412	0	0	0	0	W920X313	W920X313	3.06	39900	932	0	0	309	0	0	21.1	34.5	0	0	0	53.6	57	0	0	0	0	0	4.48	0	39.1	0	0	290	15900	140	5490	13600	11800	371	171	1750	1110	65.5	0	11600	34400	0	69400	185	2230	6760	0	0	0	0
W	W36X194	W36X194	F	194	57	36.5	0	0	12.1	0	0	0.765	1.26	0	0	0	2.01	2.1875	0	0	0	0	0	4.81	0	42.4	0	0	35.7	2140	8850	12100	767	664	14.6	375	97.7	61.9	2.56	0	22.2	116000	0	107	407	126	379	0	0	0	0	W920X289	W920X289	2.83	36800	927	0	0	308	0	0	19.4	32	0	0	0	51.1	54	0	0	0	0	0	4.81	0	42.4	0	0	247	14800	187	5040	12600	10900	370	156	1600	1010	65.1	0	9240	31200	0	68800	169	2060	6210	0	0	0	0
W	W36X182	W36X182	F	182	53.6	36.3	0	0	12.1	0	0	0.725	1.18	0	0	0	1.93	2.125	0	0	0	0	0	5.12	0	44.8	0	0	32.1	2020	11200	11300	718	623	14.5	347	90.7	57.6	2.55	0	18.5	107000	0	106	378	118	355	0	0	0	0	W920X271	W920X271	2.66	34600	923	0	0	307	0	0	18.4	30	0	0	0	49.1	52	0	0	0	0	0	5.12	0	44.8	0	0	221	14000	236	4710	11800	10200	369	145	1490	943	64.7	0	7680	28900	0	68500	157	1930	5820	0	0	0	0
W	W36X170	W36X170	F	170	50.1	36.2	0	0	12	0	0	0.68	1.1	0	0	0	1.85	2	0	0	0	0	0	5.47	0	47.7	0	0	28.2	1900	14500	10500	668	581	14.5	320	83.8	53.2	2.53	0	15.1	98400	0	105	349	109	330	0	0	0	0	W920X253	W920X253	2.48	32300	919	0	0	306	0	0	17.3	27.9	0	0	0	47	50	0	0	0	0	0	5.47	0	47.7	0	0	195	13100	306	4370	11000	9510	368	133	1370	872	64.2	0	6270	26400	0	68000	145	1790	5410	0	0	0	0
W	W36X160	W36X160	F	160	47	36	0	0	12	0	0	0.65	1.02	0	0	0	1.77	1.9375	0	0	0	0	0	5.88	0	49.9	0	0	25.8	1780	18600	9760	624	542	14.4	295	77.3	49.1	2.5	0	12.4	90300	0	105	321	101	308	0	0	0	0	W920X238	W920X238	2.33	30400	915	0	0	305	0	0	16.5	25.9	0	0	0	45	48	0	0	0	0	0	5.88	0	49.9	0	0	178	12300	394	4060	10200	8880	366	123	1270	805	63.6	0	5150	24300	0	67700	134	1660	5050	0	0	0	0
